filename,width,height,class,xmin,ymin,xmax,ymax
Smart traffic light technology controlled using Artificial (2).jpg,1920,1080,stoplight,317,6,951,1080
Smart traffic light technology controlled using Artificial (2).jpg,1920,1080,stoplight,1333,345,1523,731
Smart traffic light technology controlled using Artificial (2).jpg,1920,1080,stop,390,8,976,417
Smart traffic light technology controlled using Artificial (2).jpg,1920,1080,stop,1351,357,1523,480
Smart traffic light technology controlled using Artificial (2).jpg,1920,1080,wait,388,374,921,817
Smart traffic light technology controlled using Artificial (2).jpg,1920,1080,wait,1359,470,1513,582
Smart traffic light technology controlled using Artificial (2).jpg,1920,1080,go,380,776,957,1080
Smart traffic light technology controlled using Artificial (2).jpg,1920,1080,go,1368,566,1541,704
Smart traffic lights that always turn green as_yyth.jpg,5314,4200,stoplight,873,646,2080,2933
Smart traffic lights that always turn green as_yyth.jpg,5314,4200,go,1066,2026,1960,2726
Smarter Traffic Lights_ Calmer Commuters - The New_.jpg,600,400,stoplight,181,78,245,154
Smarter Traffic Lights_ Calmer Commuters - The New_.jpg,600,400,go,209,131,236,149
Smarter Traffic Lights_ Calmer Commuters - The New_.jpg,600,400,stoplight,186,226,207,260
Smarter Traffic Lights_ Calmer Commuters - The New_.jpg,600,400,stoplight,329,274,346,312
Smarter Traffic Lights_ Calmer Commuters - The New_.jpg,600,400,stoplight,292,280,309,315
Smarter Traffic Lights_ Calmer Commuters - The New_.jpg,600,400,stoplight,151,263,164,286
Smarter Traffic Lights_ Calmer Commuters - The New_.jpg,600,400,stoplight,218,301,228,317
Smarter Traffic Lights_ Calmer Commuters - The New_.jpg,600,400,stoplight,133,278,146,298
Smarter Traffic Lights_ Calmer Commuters - The New_.jpg,600,400,stoplight,183,304,192,321
Smarter Traffic Lights_ Calmer Commuters - The New_.jpg,600,400,stoplight,118,300,127,312
Smarter Traffic Lights_ Calmer Commuters - The New_.jpg,600,400,stoplight,160,315,169,327
Smarter Traffic Lights_ Calmer Commuters - The New_.jpg,600,400,go,331,298,346,310
Smarter Traffic Lights_ Calmer Commuters - The New_.jpg,600,400,go,294,300,307,312
Smarter Traffic Lights_ Calmer Commuters - The New_.jpg,600,400,go,217,307,230,317
Smarter Traffic Lights_ Calmer Commuters - The New_.jpg,600,400,go,192,247,206,260
Smarter Traffic Lights_ Calmer Commuters - The New_.jpg,600,400,go,154,274,163,284
Sokağa çıkma kısıtlamasının son gününde İstanbul_da sessiz.jpg,640,426,stoplight,267,137,285,177
Sokağa çıkma kısıtlamasının son gününde İstanbul_da sessiz.jpg,640,426,stoplight,462,137,486,177
Sokağa çıkma kısıtlamasının son gününde İstanbul_da sessiz.jpg,640,426,stoplight,598,238,623,287
Sokağa çıkma kısıtlamasının son gününde İstanbul_da sessiz.jpg,640,426,stoplight,149,227,167,269
Sokağa çıkma kısıtlamasının son gününde İstanbul_da sessiz.jpg,640,426,stop,268,138,285,153
Sokağa çıkma kısıtlamasının son gününde İstanbul_da sessiz.jpg,640,426,stop,149,228,169,245
Sokağa çıkma kısıtlamasının son gününde İstanbul_da sessiz.jpg,640,426,stop,466,140,487,154
Sokağa çıkma kısıtlamasının son gününde İstanbul_da sessiz.jpg,640,426,stop,603,238,623,260
Soon_ traffic lights in Pune to be timed as_.jpg,1600,900,stoplight,649,112,967,456
Soon_ traffic lights in Pune to be timed as_.jpg,1600,900,stop,692,105,954,230
Stay at Home Written to Red Lights in Bozüyü.jpg,678,381,stoplight,295,7,420,290
Stay at Home Written to Red Lights in Bozüyü.jpg,678,381,stop,324,98,396,152
stolb.com.ua content images 17 96293139164706_smal.jpg,1000,667,stoplight,192,344,209,380
stolb.com.ua content images 17 96293139164706_smal.jpg,1000,667,stoplight,310,266,333,305
stolb.com.ua content images 17 96293139164706_smal.jpg,1000,667,stoplight,535,268,559,313
stolb.com.ua content images 17 96293139164706_smal.jpg,1000,667,stoplight,653,350,677,387
stolb.com.ua content images 17 96293139164706_smal.jpg,1000,667,wait,189,351,214,369
stolb.com.ua content images 17 96293139164706_smal.jpg,1000,667,wait,308,276,332,295
stolb.com.ua content images 17 96293139164706_smal.jpg,1000,667,wait,535,278,559,298
stolb.com.ua content images 17 96293139164706_smal.jpg,1000,667,wait,651,359,678,376
Stop Light Clipart _ Clipart Panda - Free Cl.jpg,1372,2400,stoplight,31,26,1357,2400
Stop Light Clipart _ Clipart Panda - Free Cl.jpg,1372,2400,stop,317,233,1083,900
Stop Light Clipart _ Clipart Panda - Free Cl.jpg,1372,2400,wait,239,833,1180,1515
Stop Light Clipart _ Clipart Panda - Free Cl.jpg,1372,2400,go,246,1474,1146,2189
Stop Sign Dur Turkish Language Istanbul Stock Photo.jpg,993,1600,stoplight,507,141,787,816
Stop Sign Dur Turkish Language Istanbul Stock Photo.jpg,993,1600,stoplight,743,436,933,948
Stop Sign Dur Turkish Language Istanbul Stock Photo.jpg,993,1600,stop,511,202,765,412
Stop Sign Dur Turkish Language Istanbul Stock Photo.jpg,993,1600,stoplight,14,702,265,1151
Tatilciler dönüş yolunda - Son Dakika Türkiye Haber.jpg,1000,667,stop,304,66,326,89
Tatilciler dönüş yolunda - Son Dakika Türkiye Haber.jpg,1000,667,stop,386,67,407,84
Tatilciler dönüş yolunda - Son Dakika Türkiye Haber.jpg,1000,667,stop,453,61,474,80
Tatilciler dönüş yolunda - Son Dakika Türkiye Haber.jpg,1000,667,stop,554,137,581,166
Tatilciler dönüş yolunda - Son Dakika Türkiye Haber.jpg,1000,667,stop,422,140,446,163
Tatilciler dönüş yolunda - Son Dakika Türkiye Haber.jpg,1000,667,stop,493,148,508,167
Tatilciler dönüş yolunda - Son Dakika Türkiye Haber.jpg,1000,667,stop,445,143,467,161
Tatilciler dönüş yolunda - Son Dakika Türkiye Haber.jpg,1000,667,stop,187,156,204,175
Tatilciler dönüş yolunda - Son Dakika Türkiye Haber.jpg,1000,667,stop,134,152,150,171
The Hidden Genius and Influence of the Traffic_yyth.jpg,660,330,stoplight,201,9,466,274
The Hidden Genius and Influence of the Traffic_yyth.jpg,660,330,stop,296,37,417,130
The Hidden Genius and Influence of the Traffic_yyth.jpg,660,330,wait,302,130,402,189
The Hidden Genius and Influence of the Traffic_yyth.jpg,660,330,go,304,186,393,260
The History and Evolution of Traffic Lights __yythk.jpg,1920,1280,stoplight,239,2,970,1280
The History and Evolution of Traffic Lights __yythk.jpg,1920,1280,go,325,657,998,1235
The History of Traffic Lights - Lighting Equipment_.jpg,1280,720,stoplight,88,77,196,162
The History of Traffic Lights - Lighting Equipment_.jpg,1280,720,stoplight,988,126,1027,199
The History of Traffic Lights - Lighting Equipment_.jpg,1280,720,stoplight,461,51,490,86
The History of Traffic Lights - Lighting Equipment_.jpg,1280,720,stoplight,649,62,680,103
The History of Traffic Lights - Lighting Equipment_.jpg,1280,720,go,987,162,1026,200
The Traffic Lights of Tomorrow Will Actively Manage.jpg,1200,743,stoplight,618,155,846,690
The Traffic Lights of Tomorrow Will Actively Manage.jpg,1200,743,stoplight,838,129,1106,666
Theo Klein 2990 Pille Çalışan Lamba_ Yükseklik Yakl.jpg,1584,2560,stoplight,886,8,1434,816
Theo Klein 2990 Pille Çalışan Lamba_ Yükseklik Yakl.jpg,1584,2560,stop,934,20,1258,240
Theo Klein 2990 Pille Çalışan Lamba_ Yükseklik Yakl.jpg,1584,2560,wait,926,244,1294,480
Theo Klein 2990 Pille Çalışan Lamba_ Yükseklik Yakl.jpg,1584,2560,go,966,476,1282,740
Three Traffic Lights With Different Light Colors St.jpg,1024,811,stoplight,36,3,338,792
Three Traffic Lights With Different Light Colors St.jpg,1024,811,stoplight,357,6,662,797
Three Traffic Lights With Different Light Colors St.jpg,1024,811,stoplight,681,7,996,806
Three Traffic Lights With Different Light Colors St.jpg,1024,811,stop,68,34,325,276
Three Traffic Lights With Different Light Colors St.jpg,1024,811,wait,364,279,644,532
Three Traffic Lights With Different Light Colors St.jpg,1024,811,go,686,532,979,787
Traffic light - Wikipedia (2).jpg,220,293,stoplight,80,45,153,211
Traffic light - Wikipedia (2).jpg,220,293,stop,81,49,141,101
Traffic light at 11th Street set to flash -_.jpg,2000,1333,stoplight,398,194,523,521
Traffic light at 11th Street set to flash -_.jpg,2000,1333,stoplight,545,647,641,853
Traffic light at 11th Street set to flash -_.jpg,2000,1333,stoplight,1270,178,1406,504
Traffic light at 11th Street set to flash -_.jpg,2000,1333,stoplight,1390,543,1600,827
Traffic light at 11th Street set to flash -_.jpg,2000,1333,stoplight,972,645,1043,835
Traffic light at 11th Street set to flash -_.jpg,2000,1333,stop,408,196,519,304
Traffic light at 11th Street set to flash -_.jpg,2000,1333,stop,1284,188,1402,290
Traffic light at 11th Street set to flash -_.jpg,2000,1333,stop,553,649,637,721
Traffic light at 11th Street set to flash -_.jpg,2000,1333,stop,974,645,1045,710
Traffic light editorial stock image. Image of trave.jpg,1600,1157,stoplight,411,9,916,1006
Traffic light editorial stock image. Image of trave.jpg,1600,1157,go,476,579,841,890
Traffic Light Green_ Images – Browse 36 Stock_yythk (1).jpg,554,360,stoplight,109,4,158,76
Traffic Light Green_ Images – Browse 36 Stock_yythk (1).jpg,554,360,stoplight,164,27,215,90
Traffic Light Green_ Images – Browse 36 Stock_yythk (1).jpg,554,360,stop,111,12,151,32
Traffic light hacking shows the Internet of Things_.jpg,926,695,stoplight,16,63,236,647
Traffic light hacking shows the Internet of Things_.jpg,926,695,stoplight,236,74,421,638
Traffic light hacking shows the Internet of Things_.jpg,926,695,stoplight,413,59,609,650
Traffic light hacking shows the Internet of Things_.jpg,926,695,stoplight,584,60,805,647
Traffic light hacking shows the Internet of Things_.jpg,926,695,go,44,439,235,626
Traffic light history and design. Modern traffic li.jpg,400,238,stoplight,144,23,191,90
Traffic light icon vektörler _ Traffic light icon_y.jpg,731,1023,stoplight,35,44,705,967
Traffic light icon vektörler _ Traffic light icon_y.jpg,731,1023,stop,202,139,514,403
Traffic light icon vektörler _ Traffic light icon_y.jpg,731,1023,wait,199,403,524,666
Traffic light icon vektörler _ Traffic light icon_y.jpg,731,1023,go,216,666,519,939
Traffic light in Turkey_ Adana _ r Damnthatsinteres.jpg,1564,1564,stoplight,669,345,738,467
Traffic light in Turkey_ Adana _ r Damnthatsinteres.jpg,1564,1564,stoplight,169,660,259,810
Traffic light in Turkey_ Adana _ r Damnthatsinteres.jpg,1564,1564,stoplight,1447,210,1519,362
Traffic light in Turkey_ Adana _ r Damnthatsinteres.jpg,1564,1564,stoplight,862,603,985,786
Traffic light in Turkey_ Adana _ r Damnthatsinteres.jpg,1564,1564,stop,671,343,733,410
Traffic light in Turkey_ Adana _ r Damnthatsinteres.jpg,1564,1564,stop,169,705,250,755
Traffic light in Turkey_ Adana _ r Damnthatsinteres.jpg,1564,1564,go,1459,288,1521,345
Traffic light in Turkey_ Adana _ r Damnthatsinteres.jpg,1564,1564,go,857,705,942,776
Traffic Light Sequence in the UK Explained -_yythkg.jpg,700,500,stoplight,444,91,557,375
Traffic Light Sequence in the UK Explained -_yythkg.jpg,700,500,stop,460,100,536,172
Traffic Light Sequence in the UK Explained -_yythkg.jpg,700,500,wait,459,194,537,266
Traffic Light Sequence in the UK Explained -_yythkg.jpg,700,500,go,458,286,541,361
Traffic Light Song with Matt _ Green_ Yellow__yythk.jpg,1280,720,stoplight,618,20,1102,656
Traffic Light Song with Matt _ Green_ Yellow__yythk.jpg,1280,720,stop,749,98,964,277
Traffic Light Song with Matt _ Green_ Yellow__yythk.jpg,1280,720,wait,752,270,953,444
Traffic Light Song with Matt _ Green_ Yellow__yythk.jpg,1280,720,go,760,439,970,625
Traffic light Vectors & Illustrations for Free Down (1).jpg,2000,2000,stoplight,186,151,601,1217
Traffic light Vectors & Illustrations for Free Down (1).jpg,2000,2000,stoplight,786,141,1237,1211
Traffic light Vectors & Illustrations for Free Down (1).jpg,2000,2000,stoplight,1416,172,1834,1214
Traffic light Vectors & Illustrations for Free Down (1).jpg,2000,2000,stoplight,525,1299,889,1875
Traffic light Vectors & Illustrations for Free Down (1).jpg,2000,2000,stoplight,1156,1278,1489,1857
Traffic light Vectors & Illustrations for Free Down (1).jpg,2000,2000,stop,231,181,574,493
Traffic light Vectors & Illustrations for Free Down (1).jpg,2000,2000,stop,568,1323,850,1584
Traffic light Vectors & Illustrations for Free Down (1).jpg,2000,2000,wait,853,505,1201,814
Traffic light Vectors & Illustrations for Free Down (1).jpg,2000,2000,go,1456,811,1819,1169
Traffic light Vectors & Illustrations for Free Down (1).jpg,2000,2000,go,1195,1593,1486,1838
Traffic light Vectors & Illustrations for Free Down (2).jpg,2000,1499,stoplight,184,83,873,1020
Traffic light Vectors & Illustrations for Free Down (2).jpg,2000,1499,stop,350,113,698,415
Traffic light Vectors & Illustrations for Free Down (2).jpg,2000,1499,wait,371,411,696,665
Traffic light Vectors & Illustrations for Free Down (2).jpg,2000,1499,go,362,672,696,965
Traffic light Vectors & Illustrations for Free Down.jpg,2000,2000,stoplight,119,120,619,844
Traffic light Vectors & Illustrations for Free Down.jpg,2000,2000,stoplight,680,287,1913,860
Traffic light Vectors & Illustrations for Free Down.jpg,2000,2000,stoplight,534,1054,1201,1708
Traffic light Vectors & Illustrations for Free Down.jpg,2000,2000,stoplight,1274,1044,1913,1690
Traffic light Vectors & Illustrations for Free Down.jpg,2000,2000,stop,225,144,498,360
Traffic light Vectors & Illustrations for Free Down.jpg,2000,2000,stop,828,426,1143,726
Traffic light Vectors & Illustrations for Free Down.jpg,2000,2000,stop,713,1093,1022,1381
Traffic light Vectors & Illustrations for Free Down.jpg,2000,2000,wait,228,348,513,578
Traffic light Vectors & Illustrations for Free Down.jpg,2000,2000,wait,1140,417,1428,744
Traffic light Vectors & Illustrations for Free Down.jpg,2000,2000,go,237,590,504,814
Traffic light Vectors & Illustrations for Free Down.jpg,2000,2000,go,1431,423,1756,744
Traffic light Vectors & Illustrations for Free Down.jpg,2000,2000,go,704,1381,1010,1632
Traffic light vektörler _ Traffic light vektör çizi.jpg,789,1023,stoplight,4,3,789,1023
Traffic light vektörler _ Traffic light vektör çizi.jpg,789,1023,stop,204,58,633,378
Traffic light vektörler _ Traffic light vektör çizi.jpg,789,1023,wait,176,374,628,699
Traffic light vektörler _ Traffic light vektör çizi.jpg,789,1023,go,183,680,631,999
Traffic light with red color on blue sky bac.jpg,2560,1920,stoplight,248,36,1131,1786
Traffic light with red color on blue sky bac.jpg,2560,1920,stop,472,92,1140,654
Traffic Light _ Global Health NOW.jpg,650,650,stoplight,80,117,599,640
Traffic Light _ Global Health NOW.jpg,650,650,go,265,422,445,574
Traffic Lights - Arelli Mekatronik Dış Ticaret ve_y.jpg,880,580,stoplight,324,67,524,466
Traffic Lights - Arelli Mekatronik Dış Ticaret ve_y.jpg,880,580,stop,328,115,487,266
Traffic Lights - Arelli Mekatronik Dış Ticaret ve_y.jpg,880,580,go,318,282,491,428
Traffic Lights and Signage - Ville de Châteauguay.jpg,2560,1707,stoplight,1152,182,1779,1427
Traffic Lights and Signage - Ville de Châteauguay.jpg,2560,1707,go,1273,953,1692,1290
Traffic lights back in Mogadishu after two decades.jpg,720,480,stoplight,18,28,118,230
Traffic lights back in Mogadishu after two decades.jpg,720,480,stoplight,558,67,660,272
Traffic lights back in Mogadishu after two decades.jpg,720,480,go,30,159,104,213
Traffic lights back in Mogadishu after two decades.jpg,720,480,go,569,197,650,259
Traffic lights back in Mogadishu after two decades.jpg,720,480,stoplight,299,156,323,208
Traffic lights back in Mogadishu after two decades.jpg,720,480,stoplight,423,167,456,218
Traffic lights back in Mogadishu after two decades.jpg,720,480,stoplight,194,171,210,207
Traffic lights back in Mogadishu after two decades.jpg,720,480,stoplight,273,262,294,296
Traffic lights back in Mogadishu after two decades.jpg,720,480,stoplight,353,176,375,209
Traffic lights back in Mogadishu after two decades.jpg,720,480,go,430,197,449,216
Traffic lights back in Mogadishu after two decades.jpg,720,480,go,303,189,323,205
Traffic lights cause traffic jams_ new research sug (1).jpg,750,500,stoplight,298,2,558,495
Traffic lights cause traffic jams_ new research sug (1).jpg,750,500,wait,350,88,551,269
Traffic lights definition and meaning _ Collins Eng.jpg,667,1000,stoplight,135,80,514,818
Traffic lights definition and meaning _ Collins Eng.jpg,667,1000,stop,194,112,467,348
Traffic lights definition and meaning _ Collins Eng.jpg,667,1000,wait,188,340,468,559
Traffic lights definition and meaning _ Collins Eng.jpg,667,1000,go,182,550,471,774
Traffic lights image traffic light images turkey №_.jpg,1920,1440,stoplight,971,346,1509,1328
Traffic lights image traffic light images turkey №_.jpg,1920,1440,stoplight,151,466,402,766
Traffic lights image traffic light images turkey №_.jpg,1920,1440,go,1056,935,1420,1217
Traffic Lights Permanent Road Sign 543 _ In (1).jpg,1500,1000,stoplight,657,310,854,780
Traffic Lights Permanent Road Sign 543 _ In (1).jpg,1500,1000,stop,661,319,844,465
Traffic Lights Permanent Road Sign 543 _ In (1).jpg,1500,1000,wait,666,474,844,622
Traffic Lights Permanent Road Sign 543 _ In (1).jpg,1500,1000,go,666,621,847,783
Traffic Lights Realistic Vector Stok Vektör Sanatı (1).jpg,1024,1024,stoplight,276,96,745,899
Traffic Lights Realistic Vector Stok Vektör Sanatı (1).jpg,1024,1024,stop,390,149,648,364
Traffic Lights Realistic Vector Stok Vektör Sanatı (1).jpg,1024,1024,wait,396,389,640,600
Traffic Lights Realistic Vector Stok Vektör Sanatı (1).jpg,1024,1024,go,378,639,651,852
Traffic lights Royalty Free Vector Image - VectorSt.jpg,1000,1080,stoplight,62,174,467,818
Traffic lights Royalty Free Vector Image - VectorSt.jpg,1000,1080,stop,98,223,441,417
Traffic lights Royalty Free Vector Image - VectorSt.jpg,1000,1080,wait,139,410,390,574
Traffic lights Royalty Free Vector Image - VectorSt.jpg,1000,1080,go,139,569,392,758
Traffic Lights Stok Vektör Sanatı & Trafik Lambası_.jpg,683,1024,stoplight,200,111,487,869
Traffic Lights Stok Vektör Sanatı & Trafik Lambası_.jpg,683,1024,stop,230,166,461,363
Traffic Lights Stok Vektör Sanatı & Trafik Lambası_.jpg,683,1024,wait,222,374,464,583
Traffic Lights Stok Vektör Sanatı & Trafik Lambası_.jpg,683,1024,go,220,599,465,816
Traffic Lights Street _ 3D Warehouse.jpg,654,368,stoplight,54,65,173,332
Traffic Lights Street _ 3D Warehouse.jpg,654,368,stoplight,173,60,297,334
Traffic Lights Street _ 3D Warehouse.jpg,654,368,stoplight,305,40,429,347
Traffic Lights Street _ 3D Warehouse.jpg,654,368,stoplight,454,31,597,350
Traffic Lights Street _ 3D Warehouse.jpg,654,368,go,168,235,288,336
Traffic Lights Street _ 3D Warehouse.jpg,654,368,wait,305,147,418,245
Traffic Lights Street _ 3D Warehouse.jpg,654,368,stop,457,45,577,151
Traffic lights work a little differently on the_yyt.jpg,862,485,stoplight,288,7,548,470
Traffic lights work a little differently on the_yyt.jpg,862,485,stop,350,60,514,181
Traffic lights _ North Yorkshire County Council.jpg,600,400,stoplight,113,26,214,227
Traffic lights _ North Yorkshire County Council.jpg,600,400,go,127,144,195,202
Traffic Lights — Now Wireless.jpg,2500,1143,stoplight,179,155,625,1032
Traffic Lights — Now Wireless.jpg,2500,1143,stop,233,160,592,453
Traffic Lights — Now Wireless.jpg,2500,1143,wait,228,414,602,694
Traffic Lights — Now Wireless.jpg,2500,1143,go,228,673,605,981
Traffic lights_ Collision avoidance strategies damage miti.jpg,875,460,stoplight,343,86,434,296
Traffic lights_ Collision avoidance strategies damage miti.jpg,875,460,stop,344,88,432,158
Traffic signal lighting in Istanbul designed by Art (1).jpg,600,400,stoplight,48,24,112,141
Traffic Signal Maintenance _ Yunex Traffic.jpg,1440,810,stoplight,859,50,1025,364
Traffic Signal Maintenance _ Yunex Traffic.jpg,1440,810,stoplight,1300,472,1338,549
Traffic Signals Lights Informative Reviw - Kiamotors-portq.jpg,631,800,stoplight,27,7,565,769
Traffic Signals Lights Informative Reviw - Kiamotors-portq.jpg,631,800,stop,218,8,535,295
Traffic Signals Lights Informative Reviw - Kiamotors-portq.jpg,631,800,wait,228,272,533,519
Traffic Signals Lights Informative Reviw - Kiamotors-portq.jpg,631,800,go,229,502,529,755
Traffic Signals Rules _ What to do at a_yyth.jpg,300,220,stoplight,101,16,193,209
Traffic Signals Rules _ What to do at a_yyth.jpg,300,220,stop,107,27,178,84
Traffic Signals – City of Toronto.jpg,1200,676,stoplight,111,210,262,533
Traffic Signals – City of Toronto.jpg,1200,676,stoplight,461,202,628,527
Traffic Signals – City of Toronto.jpg,1200,676,stoplight,910,191,1065,514
Traffic Signals – City of Toronto.jpg,1200,676,stop,936,218,1047,324
Traffic _ 100.7 WITL.jpg,2500,1666,stoplight,7,1305,223,1666
Traffic _ 100.7 WITL.jpg,2500,1666,stoplight,612,897,853,1569
Traffic _ 100.7 WITL.jpg,2500,1666,stoplight,1587,266,1984,1107
Traffic-light mounted VMS _ ITS International.jpg,2598,1064,stoplight,463,636,837,797
Traffic-light mounted VMS _ ITS International.jpg,2598,1064,go,700,644,832,786
traffic-lights-in-the-fog-long-exposure-by-lucas-zimmerman-1 - Fotografium _yyt.jpg,800,557,stoplight,327,61,392,171
traffic-lights-in-the-fog-long-exposure-by-lucas-zimmerman-1 - Fotografium _yyt.jpg,800,557,stoplight,151,275,194,371
traffic-lights-in-the-fog-long-exposure-by-lucas-zimmerman-1 - Fotografium _yyt.jpg,800,557,stoplight,607,349,653,418
Trafik ışıkları acil durum araçlarına _yeşil_ yanacak__yyt.jpg,770,433,stoplight,311,198,414,371
Trafik ışıkları acil durum araçlarına _yeşil_ yanacak__yyt.jpg,770,433,go,331,295,395,353
Trafik ışıkları Fotoğrafları ve Resimleri_ Trafik ışıkları.jpg,400,266,stoplight,285,43,365,235
Trafik ışıkları Fotoğrafları ve Resimleri_ Trafik ışıkları.jpg,400,266,go,293,166,360,231
Turkey - ScienceDirect.jpg,355,237,stoplight,110,58,126,79
Turkey - ScienceDirect.jpg,355,237,stoplight,25,117,38,139
Turkey - ScienceDirect.jpg,355,237,stoplight,215,64,228,85
Turkey - ScienceDirect.jpg,355,237,stoplight,298,113,315,137
Turkey - ScienceDirect.jpg,355,237,go,299,125,313,137
Turkey - ScienceDirect.jpg,355,237,go,217,74,227,83
Turkey - ScienceDirect.jpg,355,237,go,110,66,127,78
Turkey - ScienceDirect.jpg,355,237,go,25,127,36,137
Turkey - ScienceDirect.jpg,355,237,stoplight,83,125,93,143
Türkiye_de bir ilk_ İstanbul_da uygulanmaya başlandı.jpg,625,313,stoplight,293,4,414,312
Türkiye_de bir ilk_ İstanbul_da uygulanmaya başlandı.jpg,625,313,stop,283,15,397,113
Vector traffic lights. stock vector. Illustration of_yythk.jpg,800,800,stoplight,127,118,328,591
Vector traffic lights. stock vector. Illustration of_yythk.jpg,800,800,stop,132,122,328,274
Vector traffic lights. stock vector. Illustration of_yythk.jpg,800,800,wait,135,262,341,407
Vector traffic lights. stock vector. Illustration of_yythk.jpg,800,800,go,127,395,344,569
Vehicle fire in Avcılar - News - Istanbul Fi.jpg,800,600,stoplight,506,1,559,88
Vehicle fire in Avcılar - News - Istanbul Fi.jpg,800,600,go,502,36,554,77
What Is the Rule Law When Traffic Lights Are (1).jpg,1000,681,stoplight,413,15,929,681
What Is the Rule Law When Traffic Lights Are (1).jpg,1000,681,stoplight,220,298,402,654
What Is the Rule Law When Traffic Lights Are (1).jpg,1000,681,stop,231,304,362,429
What Is the Rule Law When Traffic Lights Are (1).jpg,1000,681,stop,416,31,869,425
What_s the reason for yellow frames on traffic_yyth.jpg,780,506,stoplight,245,39,327,204
What_s the reason for yellow frames on traffic_yyth.jpg,780,506,stop,257,56,312,102
Which Roads Will Be Closed to Traffic Due to.jpg,1424,800,stoplight,458,10,529,136
Which Roads Will Be Closed to Traffic Due to.jpg,1424,800,stoplight,18,292,79,430
Which Roads Will Be Closed to Traffic Due to.jpg,1424,800,stoplight,1155,324,1193,411
Who has right-of-way at a traffic light outage_.jpg,3504,1980,stoplight,1593,28,2896,1971
Who has right-of-way at a traffic light outage_.jpg,3504,1980,stop,2068,103,2764,739
Who invented the traffic light_ _ The Sun.jpg,638,960,stoplight,164,194,497,861
Who invented the traffic light_ _ The Sun.jpg,638,960,stop,253,262,461,450
Who invented the traffic light_ _ The Sun.jpg,638,960,wait,244,439,456,608
Who invented the traffic light_ _ The Sun.jpg,638,960,go,236,602,471,783
Why are traffic lights in the USA and some_y.jpg,1546,1074,stoplight,593,143,1011,815
Why are traffic lights in the USA and some_y.jpg,1546,1074,wait,671,346,914,527
Why are traffic lights in the USA and some_y.jpg,1546,1074,stoplight,914,228,1149,899
Why LEDs Should Be Used in Traffic Signals_ (1).jpg,740,416,stoplight,35,10,491,416
Why LEDs Should Be Used in Traffic Signals_ (1).jpg,740,416,stoplight,499,2,712,416
Why LEDs Should Be Used in Traffic Signals_ (1).jpg,740,416,stop,54,22,489,381
Why LEDs Should Be Used in Traffic Signals_ (1).jpg,740,416,stop,528,25,671,162
Why LEDs Should Be Used in Traffic Signals_ (2).jpg,1200,675,stoplight,8,26,239,638
Why LEDs Should Be Used in Traffic Signals_ (2).jpg,1200,675,stoplight,317,23,557,648
Why LEDs Should Be Used in Traffic Signals_ (2).jpg,1200,675,stoplight,608,16,924,657
Why LEDs Should Be Used in Traffic Signals_ (2).jpg,1200,675,stoplight,908,6,1200,656
Why LEDs Should Be Used in Traffic Signals_ (2).jpg,1200,675,stop,2,28,223,237
Why LEDs Should Be Used in Traffic Signals_ (2).jpg,1200,675,stop,324,37,550,240
Why LEDs Should Be Used in Traffic Signals_ (2).jpg,1200,675,wait,324,224,543,418
Why LEDs Should Be Used in Traffic Signals_ (2).jpg,1200,675,wait,962,222,1182,418
Why LEDs Should Be Used in Traffic Signals_ (2).jpg,1200,675,go,641,413,871,615
Why Traffic Light Colors Are Red_ Yellow_ and_yythk (1).jpg,828,610,stoplight,282,9,556,581
Why Traffic Light Colors Are Red_ Yellow_ and_yythk (1).jpg,828,610,stop,338,77,511,225
Why Traffic Light Colors Are Red_ Yellow_ and_yythk (1).jpg,828,610,wait,328,225,514,378
Why Traffic Light Colors Are Red_ Yellow_ and_yythk (1).jpg,828,610,go,327,383,519,541
Why traffic lights are pollution hotspots _ World_y.jpg,3500,2161,stoplight,148,491,1455,2152
Why traffic lights are pollution hotspots _ World_y.jpg,3500,2161,stop,287,680,1369,1655
Why You Wait Too Long at Red Lights_ and_yyt.jpg,1200,800,stoplight,265,37,378,229
Why You Wait Too Long at Red Lights_ and_yyt.jpg,1200,800,stoplight,396,151,456,258
Why You Wait Too Long at Red Lights_ and_yyt.jpg,1200,800,stoplight,845,30,934,214
Why You Wait Too Long at Red Lights_ and_yyt.jpg,1200,800,stoplight,994,372,1063,457
Why You Wait Too Long at Red Lights_ and_yyt.jpg,1200,800,stoplight,480,233,521,302
Why You Wait Too Long at Red Lights_ and_yyt.jpg,1200,800,stoplight,686,230,730,308
Why You Wait Too Long at Red Lights_ and_yyt.jpg,1200,800,stoplight,711,144,761,246
Why You Wait Too Long at Red Lights_ and_yyt.jpg,1200,800,stoplight,501,335,543,391
Why You Wait Too Long at Red Lights_ and_yyt.jpg,1200,800,stoplight,665,333,696,391
Why You Wait Too Long at Red Lights_ and_yyt.jpg,1200,800,stoplight,533,396,558,445
Why You Wait Too Long at Red Lights_ and_yyt.jpg,1200,800,stoplight,657,402,686,459
Why You Wait Too Long at Red Lights_ and_yyt.jpg,1200,800,stop,294,63,350,111
Why You Wait Too Long at Red Lights_ and_yyt.jpg,1200,800,stop,856,44,924,103
Why You Wait Too Long at Red Lights_ and_yyt.jpg,1200,800,stop,480,230,515,258
Why You Wait Too Long at Red Lights_ and_yyt.jpg,1200,800,stop,1027,373,1062,408
